time,open,high,low,close,Volume
1736402400,41.4,41.68,41,41.3,33690425
1736488800,41.34,41.58,40.28,40.28,42182152
1736748000,40.26,40.44,39.32,39.32,30471871
1736834400,39.5,39.9,39.1,39.18,37814851
1736920800,39.22,39.46,38.78,39.18,31360372
1737007200,39.6,39.76,38.84,39.24,39299375
1737093600,39.32,39.84,39.12,39.72,59379756
1737352800,39.92,39.96,39.12,39.42,69723936
1737439200,39.34,39.44,38.9,38.94,38081167
1737525600,38.96,39.16,38.72,39.04,31357295
1737612000,39.14,39.6,39.06,39.16,56219007
1737698400,39.18,39.5,38.98,39.36,37526729
1737957600,39.16,39.2,38.42,38.46,37430244
1738044000,38.52,40.12,38.2,39.8,88464721
1738130400,39.7,39.76,38.86,38.86,48529409
1738216800,38.82,39.16,38.5,38.5,30016742
1738303200,38.58,38.72,38.02,38.02,30701126
